0.6072	0.904457
0.6084	0.905174
0.6096	0.905895
0.6108	0.90662
0.612	0.907349
0.6132	0.908082
0.6144	0.908818
0.6156	0.909559
0.6168	0.910304
0.618	0.911053
0.6192	0.911806
0.6204	0.912564
0.6216	0.913325
0.6228	0.91409
0.624	0.91486
0.6252	0.915633
0.6264	0.916411
0.6276	0.917193
0.6288	0.917979
0.63	0.918769
0.6312	0.919563
0.6324	0.920361
0.6336	0.921164
0.6348	0.921971
0.636	0.922782
0.6372	0.923597
0.6384	0.924416
0.6396	0.92524
0.6408	0.926068
0.642	0.9269
0.6432	0.927736
0.6444	0.928577
0.6456	0.929422
0.6468	0.930271
0.648	0.931125
0.6492	0.931983
0.6504	0.932845
0.6516	0.933711
0.6528	0.934582
0.654	0.935457
0.6552	0.936337
0.6564	0.937221
0.6576	0.938109
0.6588	0.939002
0.66	0.939899
0.6612	0.940801
0.6624	0.941707
0.6636	0.942618
0.6648	0.943533
0.666	0.944452
0.6672	0.945376
0.6684	0.946305
0.6696	0.947238
0.6708	0.948175
0.672	0.949117
0.6732	0.950064
0.6744	0.951015
0.6756	0.951971
0.6768	0.952931
0.678	0.953896
0.6792	0.954866
0.6804	0.95584
0.6816	0.956819
0.6828	0.957802
0.684	0.95879
0.6852	0.959783
0.6864	0.960781
0.6876	0.961783
0.6888	0.96279
0.69	0.963802
0.6912	0.964819
0.6924	0.96584
0.6936	0.966866
0.6948	0.967897
0.696	0.968933
0.6972	0.969973
0.6984	0.971019
0.6996	0.972069
0.7008	0.973124
0.702	0.974184
0.7032	0.975249
0.7044	0.976319
0.7056	0.977394
0.7068	0.978474
0.708	0.979558
0.7092	0.980648
0.7104	0.981743
0.7116	0.982843
0.7128	0.983947
0.714	0.985057
0.7152	0.986172
0.7164	0.987292
0.7176	0.988417
0.7188	0.989548
0.72	0.990683
0.7212	0.991824
0.7224	0.992969
0.7236	0.99412
0.7248	0.995277
0.726	0.996438
0.7272	0.997605
0.7284	0.998777
0.7296	0.999954
0.7308	1.00114
0.732	1.00232
0.7332	1.00352
0.7344	1.00472
0.7356	1.00592
0.7368	1.00713
0.738	1.00834
0.7392	1.00956
0.7404	1.01079
0.7416	1.01202
0.7428	1.01326
0.744	1.0145
0.7452	1.01575
0.7464	1.017
0.7476	1.01826
0.7488	1.01952
0.75	1.02079
0.7512	1.02207
0.7524	1.02335
0.7536	1.02464
0.7548	1.02593
0.756	1.02723
0.7572	1.02853
0.7584	1.02984
0.7596	1.03116
0.7608	1.03248
0.762	1.03381
0.7632	1.03514
0.7644	1.03648
0.7656	1.03783
0.7668	1.03918
0.768	1.04054
0.7692	1.0419
0.7704	1.04327
0.7716	1.04464
0.7728	1.04602
0.774	1.04741
0.7752	1.04881
0.7764	1.0502
0.7776	1.05161
0.7788	1.05302
0.78	1.05444
0.7812	1.05587
0.7824	1.0573
0.7836	1.05873
0.7848	1.06018
0.786	1.06163
0.7872	1.06308
0.7884	1.06454
0.7896	1.06601
0.7908	1.06749
0.792	1.06897
0.7932	1.07046
0.7944	1.07195
0.7956	1.07346
0.7968	1.07496
0.798	1.07648
0.7992	1.078
0.8004	1.07953
0.8016	1.08106
0.8028	1.08261
0.804	1.08415
0.8052	1.08571
0.8064	1.08727
0.8076	1.08884
0.8088	1.09042
0.81	1.092
0.8112	1.09359
0.8124	1.09519
0.8136	1.09679
0.8148	1.0984
0.816	1.10002
0.8172	1.10164
0.8184	1.10328
0.8196	1.10492
0.8208	1.10656
0.822	1.10822
0.8232	1.10988
0.8244	1.11155
0.8256	1.11322
0.8268	1.11491
0.828	1.1166
0.8292	1.1183
0.8304	1.12
0.8316	1.12172
0.8328	1.12344
0.834	1.12517
0.8352	1.12691
0.8364	1.12865
0.8376	1.1304
0.8388	1.13216
0.84	1.13393
0.8412	1.13571
0.8424	1.13749
0.8436	1.13928
0.8448	1.14108
0.846	1.14289
0.8472	1.14471
0.8484	1.14653
0.8496	1.14836
0.8508	1.1502
0.852	1.15205
0.8532	1.15391
0.8544	1.15578
0.8556	1.15765
0.8568	1.15953
0.858	1.16142
0.8592	1.16332
0.8604	1.16523
0.8616	1.16715
0.8628	1.16907
0.864	1.17101
0.8652	1.17295
0.8664	1.1749
0.8676	1.17686
0.8688	1.17883
0.87	1.18081
0.8712	1.1828
0.8724	1.1848
0.8736	1.1868
0.8748	1.18882
0.876	1.19084
0.8772	1.19288
0.8784	1.19492
0.8796	1.19697
0.8808	1.19904
0.882	1.20111
0.8832	1.20319
0.8844	1.20528
0.8856	1.20738
0.8868	1.20949
0.888	1.21161
